iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_WRL,,World,2022-03-10,450762766.0,1282169.0,1565088.0,6069917.0,6144.0,6734.714,56521.233,160.771,196.247,761.108,0.77,0.844,1.03,,,,,,,,,,,,,,,,,,10962658997.0,5008559777.0,4444231257.0,1457070235.0,18096379.0,16533466.0,137.46,62.8,55.73,18.27,2073.0,3008730.0,0.038,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-11,452090060.0,1327294.0,1576621.857,6076506.0,6589.0,6553.571,56687.662,166.43,197.693,761.934,0.826,0.822,1.04,,,,,,,,,,,,,,,,,,10978218556.0,5010391672.0,4448542200.0,1461081098.0,18082958.0,16356503.0,137.66,62.83,55.78,18.32,2051.0,2902454.0,0.036,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-12,453629469.0,1539409.0,1620152.0,6082158.0,5652.0,6458.429,56880.689,193.027,203.151,762.643,0.709,0.81,1.05,,,,,,,,,,,,,,,,,,10992610045.0,5012132788.0,4451495946.0,1465313720.0,14435629.0,15968449.0,137.84,62.85,55.82,18.37,2002.0,2859065.0,0.036,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-13,457775183.0,4145714.0,1686495.714,6092246.0,10088.0,6253.857,57400.521,519.832,211.47,763.908,1.265,0.784,1.05,,,,,,,,,,,,,,,,,,11006008577.0,5015449295.0,4458062735.0,1470431605.0,11395931.0,15894443.0,138.0,62.89,55.9,18.44,1993.0,2847975.0,0.036,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-14,458931841.0,1156658.0,1714056.0,6096469.0,4223.0,6173.571,57545.555,145.034,214.926,764.437,0.53,0.774,1.05,,,,,,,,,,,,,,,,,,11019637597.0,5019826362.0,4470810492.0,1473743948.0,15018548.0,15762317.0,138.18,62.94,56.06,18.48,1976.0,2793629.0,0.035,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-15,460081581.0,1149740.0,1708236.143,6100108.0,3639.0,6026.429,57689.721,144.166,214.196,764.894,0.456,0.756,1.04,,,,,,,,,,,,,,,,,,11036980241.0,5024232270.0,4475942471.0,1477551681.0,15996596.0,15771473.0,138.39,63.0,56.12,18.53,1978.0,2734286.0,0.034,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-16,461698151.0,1616570.0,1745364.857,6101573.0,3902.0,5748.143,57892.423,202.702,218.852,765.077,0.489,0.721,1.04,,,,,,,,,,,,,,,,,,11052805678.0,5025553499.0,4479782495.0,1481949420.0,16911480.0,15705355.0,138.59,63.02,56.17,18.58,1969.0,2712746.0,0.034,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-17,463179407.0,1481256.0,1773805.857,6106908.0,5335.0,5632.571,58078.158,185.735,222.418,765.746,0.669,0.706,1.03,,,,,,,,,,,,,,,,,,11067330076.0,5029435668.0,4483363075.0,1575726788.0,16285745.0,15446696.0,138.77,63.06,56.22,19.76,1937.0,2643482.0,0.033,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-18,464467425.0,1288018.0,1768195.0,6112176.0,5268.0,5443.857,58239.663,161.505,221.714,766.407,0.661,0.683,1.02,,,,,,,,,,,,,,,,,,11081552133.0,5032623016.0,4486725410.0,1585470631.0,14977323.0,15003032.0,138.95,63.1,56.26,19.88,1881.0,2628537.0,0.033,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-19,465899986.0,1432561.0,1752931.0,6117086.0,4910.0,5337.857,58419.292,179.629,219.8,767.023,0.616,0.669,1.01,,,,,,,,,,,,,,,,,,11092494333.0,5034153930.0,4488394555.0,1589034376.0,12558494.0,14734878.0,139.09,63.12,56.28,19.92,1848.0,2584654.0,0.032,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-20,470153569.0,4253685.0,1768355.429,6126064.0,8978.0,5179.286,58952.649,533.37,221.734,768.148,1.126,0.649,0.99,,,,,,,,,,,,,,,,,,11103261080.0,5036149148.0,4491192233.0,1591927334.0,11358227.0,14729480.0,139.22,63.15,56.32,19.96,1847.0,2553995.0,0.032,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-21,471135900.0,982331.0,1743451.571,6129725.0,3661.0,5099.0,59075.824,123.175,218.612,768.607,0.459,0.639,0.98,,,,,,,,,,,,,,,,,,11115556038.0,5039622498.0,4495195129.0,1605081270.0,14408628.0,14642353.0,139.38,63.19,56.37,20.13,1836.0,2726754.0,0.034,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-22,472356881.0,1220981.0,1753628.857,6144090.0,14365.0,6631.286,59228.923,153.099,219.888,770.409,1.801,0.831,0.97,,,,,,,,,,,,,,,,,,11131858774.0,5042645030.0,4498894714.0,1610814157.0,18071638.0,14938789.0,139.58,63.23,56.41,20.2,1873.0,2901945.0,0.036,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-23,473538752.0,1181871.0,1691529.0,6148241.0,4151.0,6666.857,59377.118,148.195,212.101,770.929,0.52,0.836,0.95,,,,,,,,,,,,,,,,,,11148993426.0,5047188908.0,4503314511.0,1615017920.0,18858754.0,15216972.0,139.8,63.29,56.47,20.25,1908.0,3255792.0,0.041,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-24,474652622.0,1113870.0,1639045.286,6152585.0,4344.0,6525.286,59516.786,139.668,205.52,771.474,0.545,0.818,0.94,,,,,,,,,,,,,,,,,,11166661964.0,5052101873.0,4507166561.0,1631259928.0,17300939.0,15361997.0,140.02,63.35,56.52,20.45,1926.0,3474285.0,0.044,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-25,475787322.0,1134700.0,1617142.714,6156948.0,4363.0,6396.0,59659.067,142.28,202.774,772.021,0.547,0.802,0.93,,,,,,,,,,,,,,,,,,11180653225.0,5054513583.0,4509299890.0,1636336063.0,15440489.0,15428160.0,140.19,63.38,56.54,20.52,1935.0,3537303.0,0.044,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-26,476849488.0,1062166.0,1564229.143,6164822.0,7874.0,6819.429,59792.252,133.185,196.139,773.008,0.987,0.855,0.93,,,,,,,,,,,,,,,,,,11193609296.0,5058153131.0,4513070707.0,1638808838.0,15865016.0,15900523.0,140.36,63.42,56.59,20.55,1994.0,3840082.0,0.048,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-27,481151850.0,4302362.0,1571183.0,6172540.0,7718.0,6639.429,60331.726,539.474,197.011,773.976,0.968,0.833,0.92,,,,,,,,,,,,,,,,,,11207680374.0,5061289779.0,4517697639.0,1643061555.0,12420061.0,16052213.0,140.53,63.46,56.65,20.6,2013.0,3874868.0,0.049,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-28,482166894.0,1015044.0,1575856.286,6175327.0,2787.0,6514.571,60459.002,127.277,197.597,774.325,0.349,0.817,0.92,,,,,,,,,,,,,,,,,,11230245585.0,5062914742.0,4525774793.0,1649012643.0,20680302.0,16948179.0,140.82,63.48,56.75,20.68,2125.0,3809641.0,0.048,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-29,483159098.0,992204.0,1543173.857,6178127.0,2800.0,4862.429,60583.415,124.413,193.499,774.677,0.351,0.61,0.9,,,,,,,,,,,,,,,,,,11250839979.0,5065554792.0,4533611763.0,1653999639.0,20627646.0,17313315.0,141.07,63.52,56.85,20.74,2171.0,3747239.0,0.047,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-30,484129366.0,970268.0,1512944.857,6181784.0,3657.0,4791.857,60705.077,121.662,189.708,775.135,0.459,0.601,0.88,,,,,,,,,,,,,,,,,,11268739166.0,5068777737.0,4539825071.0,1658201485.0,20808726.0,17591828.0,141.3,63.56,56.92,20.79,2206.0,3675732.0,0.046,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-03-31,485048259.0,918893.0,1485091.0,6185429.0,3645.0,4692.0,60820.297,115.22,186.216,775.592,0.457,0.588,0.87,,,,,,,,,,,,,,,,,,11302456663.0,5078294752.0,4558550655.0,1688122325.0,16464933.0,17472411.0,141.72,63.68,57.16,21.17,2191.0,3614015.0,0.045,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-01,485937399.0,889140.0,1450011.0,6189365.0,3936.0,4631.0,60931.787,111.489,181.817,776.086,0.494,0.581,0.85,,,,,,,,,,,,,,,,,,11311208084.0,5080296566.0,4560353143.0,1690627485.0,12647983.0,17073491.0,141.83,63.7,57.18,21.2,2141.0,3543552.0,0.044,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-02,486721037.0,783638.0,1410221.286,6192655.0,3290.0,3976.143,61030.047,98.261,176.828,776.498,0.413,0.499,0.84,,,,,,,,,,,,,,,,,,11317279569.0,5081304854.0,4561126672.0,1692421536.0,11176966.0,16403775.0,141.91,63.71,57.19,21.22,2057.0,3242539.0,0.041,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-03,490521031.0,3799994.0,1338454.429,6199399.0,6744.0,3837.0,61506.529,476.482,167.829,777.344,0.846,0.481,0.84,,,,,,,,,,,,,,,,,,11328155042.0,5082360652.0,4565191748.0,1695707328.0,9996255.0,16057532.0,142.04,63.73,57.24,21.26,2013.0,3226442.0,0.04,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-04,491159083.0,638052.0,1284598.429,6201693.0,2294.0,3766.571,61586.535,80.005,161.076,777.632,0.288,0.472,0.83,,,,,,,,,,,,,,,,,,11342690224.0,5084913430.0,4568520631.0,1700372025.0,10166195.0,14555515.0,142.23,63.76,57.28,21.32,1825.0,3123204.0,0.039,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-05,491836917.0,677834.0,1239688.429,6204069.0,2376.0,3706.0,61671.529,84.994,155.445,777.929,0.298,0.465,0.82,,,,,,,,,,,,,,,,,,11354470073.0,5087580102.0,4571513164.0,1716102935.0,12510836.0,13395985.0,142.37,63.79,57.32,21.52,1680.0,3012851.0,0.038,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-06,492563707.0,726790.0,1204905.857,6206722.0,2653.0,3562.571,61762.661,91.132,151.083,778.262,0.333,0.447,0.81,,,,,,,,,,,,,,,,,,11364406724.0,5089253076.0,4574103728.0,1719404564.0,12134776.0,12156850.0,142.5,63.81,57.35,21.56,1524.0,2805722.0,0.035,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-07,493314028.0,750321.0,1180824.143,6209692.0,2970.0,3466.143,61856.744,94.083,148.064,778.635,0.372,0.435,0.81,,,,,,,,,,,,,,,,,,11377201893.0,5092294237.0,4580067463.0,1722906724.0,12635112.0,11609732.0,142.66,63.85,57.43,21.6,1456.0,2615696.0,0.033,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-08,493999155.0,685175.0,1151686.286,6212977.0,3285.0,3373.143,61942.652,85.914,144.41,779.046,0.412,0.423,0.82,,,,,,,,,,,,,,,,,,11388755196.0,5093742879.0,4582244581.0,1727414970.0,12513432.0,11590509.0,142.8,63.87,57.46,21.66,1453.0,2569287.0,0.032,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-09,494594879.0,595724.0,1124841.429,6215916.0,2939.0,3323.0,62017.35,74.698,141.044,779.415,0.369,0.417,0.81,,,,,,,,,,,,,,,,,,11398486775.0,5096849190.0,4585423341.0,1730225276.0,10473927.0,11490078.0,142.93,63.91,57.5,21.7,1441.0,2575356.0,0.032,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-10,497721213.0,3126334.0,1028604.286,6222273.0,6357.0,3267.714,62409.362,392.012,128.977,780.212,0.797,0.41,0.81,,,,,,,,,,,,,,,,,,11413975891.0,5099986691.0,4594045658.0,1732883033.0,8020419.0,11207815.0,143.12,63.95,57.6,21.73,1405.0,2510843.0,0.031,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-11,498280077.0,558864.0,1017291.714,6224384.0,2111.0,3241.571,62479.438,70.076,127.558,780.477,0.265,0.406,0.8,,,,,,,,,,,,,,,,,,11423611532.0,5102437268.0,4597729777.0,1749996906.0,10078133.0,11195238.0,143.24,63.98,57.65,21.94,1404.0,2444337.0,0.031,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-12,498780233.0,500156.0,991909.143,6226170.0,1786.0,3157.286,62542.152,62.715,124.376,780.701,0.224,0.396,0.79,,,,,,,,,,,,,,,,,,11435965594.0,5104912296.0,4601183443.0,1753677883.0,11041158.0,10985279.0,143.4,64.01,57.69,21.99,1377.0,2430185.0,0.03,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-13,499352126.0,571893.0,969781.0,6228532.0,2362.0,3115.714,62613.862,71.71,121.601,780.997,0.296,0.391,0.78,,,,,,,,,,,,,,,,,,11447114246.0,5105913552.0,4602861516.0,1756872208.0,9885821.0,10664003.0,143.54,64.02,57.72,22.03,1337.0,2254684.0,0.028,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-14,499815207.0,463081.0,928746.714,6231232.0,2700.0,3077.143,62671.928,58.066,116.456,781.335,0.339,0.386,0.77,,,,,,,,,,,,,,,,,,11455745607.0,5107050434.0,4604754031.0,1759918001.0,10211102.0,10317712.0,143.64,64.04,57.74,22.07,1294.0,2157491.0,0.027,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-15,500418640.0,603433.0,917069.286,6233752.0,2520.0,2967.857,62747.592,75.665,114.991,781.651,0.316,0.372,0.76,,,,,,,,,,,,,,,,,,11462070636.0,5107567656.0,4605787046.0,1762135394.0,8225583.0,9705162.0,143.72,64.04,57.75,22.1,1217.0,2003053.0,0.025,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-16,500887057.0,468417.0,898882.571,6236260.0,2508.0,2906.286,62806.327,58.735,112.711,781.966,0.314,0.364,0.77,,,,,,,,,,,,,,,,,,11466182540.0,5107855019.0,4606287130.0,1763545652.0,7967991.0,9347176.0,143.77,64.05,57.76,22.11,1172.0,1874984.0,0.024,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-17,503419024.0,2531967.0,813973.0,6241478.0,5218.0,2743.571,63123.811,317.484,102.064,782.62,0.654,0.344,0.78,,,,,,,,,,,,,,,,,,11476596891.0,5108801188.0,4607825769.0,1768002557.0,6806217.0,9173714.0,143.91,64.06,57.78,22.17,1150.0,1830141.0,0.023,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-18,503824408.0,405384.0,792047.286,6243217.0,1739.0,2690.429,63174.642,50.831,99.315,782.838,0.218,0.337,0.79,,,,,,,,,,,,,,,,,,11487254099.0,5112062146.0,4612879383.0,1784912402.0,8915171.0,9007576.0,144.04,64.1,57.84,22.38,1129.0,1806846.0,0.023,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-19,504155844.0,331436.0,767944.429,6244658.0,1441.0,2641.143,63216.201,41.559,96.293,783.019,0.181,0.331,0.82,,,,,,,,,,,,,,,,,,11498532866.0,5113806873.0,4615450416.0,1788926714.0,12081894.0,9156255.0,144.18,64.12,57.87,22.43,1148.0,1788316.0,0.022,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-20,504546008.0,390164.0,741983.143,6246607.0,1949.0,2582.143,63265.124,48.923,93.037,783.263,0.244,0.324,0.84,,,,,,,,,,,,,,,,,,11507022402.0,5114555765.0,4616915258.0,1835164144.0,10278431.0,9212347.0,144.29,64.13,57.89,23.01,1155.0,1788682.0,0.022,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-21,505048374.0,502366.0,747595.286,6248845.0,2238.0,2516.143,63328.116,62.992,93.741,783.544,0.281,0.315,0.85,,,,,,,,,,,,,,,,,,11518609484.0,5115697715.0,4618960108.0,1840178914.0,12219278.0,9499226.0,144.43,64.15,57.92,23.07,1191.0,1810834.0,0.023,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-22,505525956.0,477582.0,729616.571,6251245.0,2400.0,2499.0,63388.0,59.884,91.487,783.845,0.301,0.313,0.85,,,,,,,,,,,,,,,,,,11527601228.0,5116744134.0,4621193486.0,1843345420.0,11448112.0,9959582.0,144.54,64.16,57.95,23.11,1249.0,1924074.0,0.024,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-23,505929713.0,403757.0,720379.429,6253511.0,2266.0,2464.429,63438.627,50.627,90.329,784.129,0.284,0.309,0.84,,,,,,,,,,,,,,,,,,11537213849.0,5118485689.0,4623005873.0,1846908123.0,10008501.0,10251080.0,144.67,64.18,57.97,23.16,1285.0,2003224.0,0.025,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-24,508122271.0,2192558.0,671892.429,6258312.0,4801.0,2404.857,63713.552,274.925,84.249,784.731,0.602,0.302,0.84,,,,,,,,,,,,,,,,,,11547120137.0,5120331560.0,4626363769.0,1849957624.0,7965475.0,10416696.0,144.79,64.2,58.01,23.2,1306.0,2062102.0,0.026,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-25,508440104.0,317833.0,659385.143,6259799.0,1487.0,2368.857,63753.405,39.853,82.68,784.917,0.186,0.297,0.83,,,,,,,,,,,,,,,,,,11555899642.0,5121416148.0,4628118356.0,1853399671.0,9249783.0,10464501.0,144.9,64.22,58.03,23.24,1312.0,2107337.0,0.026,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-26,508772368.0,332264.0,659503.429,6262521.0,2722.0,2551.857,63795.068,41.663,82.695,785.259,0.341,0.32,0.82,,,,,,,,,,,,,,,,,,11575237455.0,5131890262.0,4635180111.0,1857898239.0,10886484.0,10293725.0,145.14,64.35,58.12,23.3,1291.0,2096023.0,0.026,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-27,509125107.0,352739.0,654157.0,6264104.0,1583.0,2499.571,63839.298,44.23,82.025,785.457,0.198,0.313,0.82,,,,,,,,,,,,,,,,,,11585801698.0,5135490428.0,4640149373.0,1878464963.0,13116369.0,10699151.0,145.27,64.39,58.18,23.55,1342.0,2126638.0,0.027,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-28,509553385.0,428278.0,643573.0,6266165.0,2061.0,2474.286,63893.0,53.702,80.698,785.716,0.258,0.31,0.83,,,,,,,,,,,,,,,,,,11595267662.0,5136943377.0,4643055658.0,1883615587.0,11564176.0,10605561.0,145.39,64.41,58.22,23.62,1330.0,2101228.0,0.026,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-29,509940627.0,387242.0,630667.286,6268347.0,2182.0,2443.143,63941.556,48.556,79.079,785.989,0.274,0.306,0.83,,,,,,,,,,,,,,,,,,11606314064.0,5138500519.0,4646965623.0,1887368190.0,12100442.0,10698754.0,145.53,64.43,58.27,23.67,1342.0,2081448.0,0.026,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-04-30,510276555.0,335928.0,620977.429,6269982.0,1635.0,2353.0,63983.678,42.122,77.864,786.194,0.205,0.295,0.83,,,,,,,,,,,,,,,,,,11613572115.0,5139869988.0,4649267172.0,1889232994.0,8350234.0,10461852.0,145.62,64.45,58.3,23.69,1312.0,1997914.0,0.025,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-05-01,512121184.0,1844629.0,571273.286,6274576.0,4594.0,2323.429,64214.977,231.298,71.632,786.77,0.576,0.291,0.83,,,,,,,,,,,,,,,,,,11625776891.0,5142476557.0,4652311955.0,1891487653.0,6886524.0,10307714.0,145.78,64.48,58.34,23.72,1292.0,1914502.0,0.024,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-05-02,512384728.0,263544.0,563517.714,6275979.0,1403.0,2311.429,64248.023,33.046,70.66,786.946,0.176,0.29,0.84,,,,,,,,,,,,,,,,,,11630277338.0,5142847964.0,4653489008.0,1893324458.0,5845022.0,9821323.0,145.83,64.49,58.35,23.74,1231.0,1811755.0,0.023,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-05-03,512630137.0,245409.0,551109.857,6277080.0,1101.0,2079.857,64278.795,30.772,69.104,787.084,0.138,0.261,0.85,,,,,,,,,,,,,,,,,,11635842369.0,5143543371.0,4655222772.0,1895383983.0,6934078.0,9256693.0,145.9,64.49,58.37,23.77,1161.0,1702200.0,0.021,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
OWID_WRL,,World,2022-05-04,512956837.0,326700.0,547390.0,6278346.0,1266.0,2034.571,64319.759,40.965,68.637,787.243,0.159,0.255,0.87,,,,,,,,,,,,,,,,,,11640619403.0,5144077441.0,4656231053.0,1897617454.0,6452568.0,8304728.0,145.96,64.5,58.38,23.79,1041.0,1612212.0,0.02,,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,7975105024.0,,,,
